# Constructed from biom file
OTU ID	CR40-2002_044w-taxa	CR40-2004_044w-taxa	CR40-2005_044w-taxa	CR40-2006_044w-taxa	CR40-2007_044w-taxa	CR40-2008_044w-taxa	CR40-2010_044w-taxa	AL-0004_044w-taxa	AL-0005_044w-taxa	AL-0006_044w-taxa	AL-0007_044w-taxa	AL-0008_044w-taxa	AL-0010_044w-taxa	AL-0012_044w-taxa	AL-0014_044w-taxa	AL-0015_044w-taxa	Consensus Lineage
2712223	5.0	3.0	1.0	3.0	10.0	4.0	6.0	1.0	3.0	0.0	3.0	1.0	4.0	2.0	0.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__anomalus
1643322	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	5.0	1.0	1.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__ungokensis
2518371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__seonyuensis
402297	2.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__daphniae
1804624	0.0	2.0	1.0	2.0	3.0	6.0	1.0	0.0	3.0	1.0	0.0	1.0	2.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__baekrokdamisoli
2518370	0.0	2.0	0.0	1.0	4.0	1.0	1.0	0.0	2.0	1.0	1.0	3.0	2.0	1.0	2.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__euryhalodurans
433659	0.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Nocardioides; s__mesophilus
75385	2.0	4.0	1.0	2.0	3.0	1.0	0.0	1.0	2.0	0.0	5.0	1.0	1.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Micropruina; s__glycogenica
117157	2.0	7.0	3.0	4.0	8.0	5.0	7.0	4.0	2.0	0.0	2.0	2.0	2.0	2.0	1.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Actinopolymorpha; s__singaporensis
2040	4.0	8.0	0.0	0.0	5.0	3.0	1.0	0.0	1.0	0.0	3.0	1.0	5.0	1.0	3.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__
2041	0.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__erythreum
219314	0.0	1.0	3.0	0.0	3.0	4.0	2.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__marinum
2662028	1.0	1.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Aeromicrobium; s__sp. MF47
182640	0.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	4.0	0.0	2.0	1.0	1.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Kribbella; s__flavida
1544730	0.0	0.0	0.0	2.0	2.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Kribbella; s__qitaiheensis
546871	2.0	4.0	3.0	0.0	3.0	5.0	5.0	0.0	3.0	0.0	1.0	2.0	8.0	2.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Friedmanniella; s__luteola
2708082	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Mumia; s__sp. ZJ1417
2045	1.0	0.0	3.0	2.0	1.0	0.0	1.0	1.0	1.0	0.0	7.0	1.0	2.0	3.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Pimelobacter; s__simplex
642780	1.0	0.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola; s__scoriae
2049	0.0	2.0	3.0	0.0	3.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	4.0	0.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__; s__
1654	5.0	17.0	2.0	4.0	20.0	9.0	18.0	8.0	8.0	3.0	12.0	5.0	16.0	13.0	21.0	8.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__
712122	6.0	11.0	3.0	9.0	19.0	18.0	10.0	9.0	11.0	1.0	13.0	3.0	10.0	8.0	6.0	5.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. oral taxon 414
2560010	7.0	8.0	11.0	5.0	22.0	30.0	9.0	9.0	10.0	1.0	12.0	2.0	8.0	7.0	9.0	20.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. dk561
2744574	3.0	0.0	11.0	10.0	17.0	13.0	0.0	13.0	11.0	3.0	8.0	4.0	5.0	4.0	6.0	11.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. ZJ750
2722820	1.0	0.0	5.0	5.0	7.0	4.0	3.0	0.0	2.0	1.0	8.0	5.0	9.0	3.0	5.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. ZJ34
2057743	0.0	5.0	4.0	1.0	10.0	3.0	1.0	3.0	5.0	0.0	8.0	6.0	7.0	3.0	5.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. 299
2737173	1.0	3.0	1.0	1.0	1.0	3.0	1.0	1.0	2.0	0.0	0.0	0.0	3.0	2.0	1.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. zg-325
2081702	3.0	1.0	0.0	1.0	3.0	3.0	5.0	0.0	0.0	0.0	4.0	2.0	7.0	4.0	4.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. oral taxon 897
712116	1.0	1.0	0.0	2.0	1.0	0.0	2.0	1.0	0.0	1.0	1.0	0.0	3.0	0.0	1.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. oral taxon 169
2079536	0.0	4.0	2.0	1.0	1.0	2.0	2.0	0.0	1.0	0.0	2.0	0.0	3.0	3.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. Z16
2321394	0.0	5.0	2.0	1.0	3.0	3.0	1.0	1.0	2.0	0.0	2.0	3.0	2.0	2.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. 2129
706438	1.0	2.0	0.0	0.0	2.0	1.0	0.0	1.0	3.0	0.0	2.0	4.0	1.0	1.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. oral taxon 171
2057798	0.0	3.0	1.0	0.0	4.0	1.0	2.0	1.0	0.0	1.0	3.0	0.0	0.0	2.0	4.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__sp. 432
1659	1.0	2.0	3.0	4.0	4.0	3.0	7.0	4.0	1.0	0.0	3.0	2.0	10.0	4.0	1.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__israelii
111015	1.0	1.0	0.0	4.0	5.0	0.0	1.0	1.0	1.0	0.0	3.0	1.0	3.0	2.0	3.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__radicidentis
52774	1.0	6.0	2.0	0.0	4.0	6.0	1.0	0.0	1.0	1.0	4.0	2.0	8.0	0.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__slackii
1912795	1.0	3.0	7.0	6.0	16.0	7.0	5.0	8.0	3.0	1.0	4.0	11.0	7.0	3.0	1.0	16.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__tangfeifanii
2057800	2.0	1.0	2.0	3.0	20.0	6.0	5.0	1.0	2.0	1.0	1.0	0.0	2.0	3.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__qiguomingii
1656	2.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	0.0	0.0	5.0	1.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__viscosus
52771	0.0	4.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__howellii
1852377	0.0	1.0	0.0	0.0	4.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinomyces; s__pacaensis
1661	21.0	68.0	23.0	17.0	133.0	49.0	22.0	10.0	19.0	8.0	61.0	38.0	50.0	44.0	72.0	20.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__pyogenes
2733571	2.0	8.0	0.0	1.0	1.0	0.0	0.0	3.0	1.0	1.0	0.0	0.0	1.0	2.0	3.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Trueperella; s__sp. 19M2397
1660	2.0	2.0	3.0	3.0	4.0	4.0	4.0	1.0	2.0	0.0	4.0	2.0	5.0	4.0	8.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia; s__odontolytica
181487	0.0	5.0	4.0	2.0	2.0	4.0	2.0	2.0	0.0	1.0	3.0	3.0	7.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia; s__cardiffensis
2758572	0.0	2.0	0.0	1.0	2.0	2.0	2.0	1.0	3.0	1.0	3.0	2.0	5.0	2.0	3.0	6.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia; s__sp. JY-X169
52773	2.0	1.0	1.0	2.0	4.0	3.0	1.0	1.0	1.0	0.0	5.0	1.0	5.0	2.0	2.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Schaalia; s__meyeri
28263	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__
2758440	1.0	2.0	0.0	1.0	1.0	2.0	3.0	1.0	1.0	1.0	2.0	0.0	2.0	3.0	2.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__sp. JY-X040
2722751	0.0	6.0	0.0	0.0	6.0	2.0	7.0	0.0	2.0	0.0	2.0	3.0	1.0	0.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__sp. 2701
28264	1.0	3.0	0.0	2.0	10.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	3.0	2.0	2.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Arcanobacterium; s__haemolyticum
59505	3.0	4.0	2.0	1.0	2.0	2.0	0.0	1.0	3.0	4.0	6.0	8.0	8.0	5.0	6.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinotignum; s__schaalii
2495645	1.0	3.0	10.0	3.0	2.0	2.0	6.0	10.0	2.0	0.0	3.0	0.0	2.0	1.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Actinobaculum; s__sp. 313
2758573	2.0	1.0	1.0	2.0	0.0	4.0	1.0	0.0	1.0	0.0	5.0	2.0	2.0	2.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Flaviflexus; s__sp. dk850
2496867	0.0	0.0	0.0	2.0	0.0	0.0	3.0	1.0	0.0	0.0	5.0	2.0	5.0	1.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Flaviflexus; s__sp. H23T48
2692125	1.0	3.0	2.0	1.0	2.0	0.0	5.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Winkia; s__sp. C64
178339	4.0	10.0	2.0	4.0	12.0	9.0	2.0	2.0	4.0	1.0	4.0	0.0	4.0	6.0	5.0	4.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Pauljensenia; s__hongkongensis
2051	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	3.0	0.0	2.0	2.0	9.0	0.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinomycetaceae; g__Mobiluncus; s__curtisii
28056	38.0	110.0	19.0	32.0	101.0	71.0	20.0	20.0	32.0	16.0	119.0	94.0	151.0	59.0	115.0	41.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__; s__
1873	8.0	15.0	13.0	5.0	25.0	4.0	12.0	2.0	8.0	2.0	13.0	7.0	3.0	12.0	13.0	9.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__
709883	1.0	4.0	1.0	4.0	6.0	5.0	7.0	4.0	6.0	0.0	3.0	0.0	4.0	1.0	1.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__zamorensis
2675222	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__sp. WMMC415
2749844	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	2.0	1.0	3.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__sp. 28ISP2-46
2583243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__sp. HM134
261654	0.0	1.0	1.0	1.0	1.0	3.0	0.0	1.0	1.0	0.0	0.0	0.0	3.0	1.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__auratinigra
47865	0.0	0.0	1.0	0.0	3.0	0.0	1.0	1.0	3.0	1.0	2.0	1.0	5.0	2.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__inositola
285665	0.0	2.0	0.0	1.0	3.0	0.0	3.0	1.0	3.0	1.0	4.0	3.0	3.0	0.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__coriariae
1877	1.0	1.0	1.0	3.0	2.0	3.0	1.0	0.0	1.0	0.0	3.0	1.0	3.0	4.0	6.0	4.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__echinospora
47875	1.0	0.0	0.0	0.0	1.0	2.0	2.0	0.0	2.0	0.0	1.0	1.0	0.0	2.0	2.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__sagamiensis
47853	0.0	3.0	0.0	0.0	8.0	2.0	3.0	0.0	0.0	1.0	0.0	1.0	5.0	1.0	1.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__carbonacea
299146	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	5.0	1.0	0.0	1.0	0.0	1.0	2.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__narathiwatensis
356852	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__coxensis
47858	2.0	4.0	1.0	0.0	2.0	0.0	1.0	0.0	1.0	2.0	1.0	2.0	3.0	3.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__echinofusca
47857	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	2.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__echinaurantiaca
291594	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__rifamycinica
299152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__siamensis
479978	0.0	1.0	0.0	3.0	0.0	1.0	3.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Micromonospora; s__tulbaghiae
1865	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	6.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__
1866	4.0	5.0	2.0	2.0	6.0	2.0	1.0	2.0	2.0	0.0	12.0	2.0	8.0	5.0	9.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__missouriensis
649831	1.0	3.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	5.0	1.0	3.0	1.0	4.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__sp. N902-109
946334	2.0	4.0	1.0	1.0	4.0	2.0	3.0	0.0	2.0	0.0	5.0	0.0	4.0	2.0	5.0	5.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__sp. OR16
1867	1.0	4.0	0.0	0.0	4.0	1.0	0.0	0.0	3.0	1.0	3.0	3.0	2.0	0.0	8.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__teichomyceticus
113562	1.0	3.0	5.0	3.0	6.0	2.0	5.0	0.0	3.0	1.0	4.0	1.0	5.0	3.0	4.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__derwentensis
196914	1.0	0.0	1.0	0.0	3.0	3.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Actinoplanes; s__friuliensis
907364	1.0	0.0	0.0	0.0	0.0	2.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Phytohabitans; s__
624315	1.0	5.0	1.0	1.0	2.0	1.0	1.0	0.0	1.0	1.0	4.0	2.0	5.0	0.0	6.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Phytohabitans; s__suffuscus
1076124	1.0	2.0	0.0	1.0	3.0	2.0	4.0	1.0	2.0	0.0	0.0	2.0	3.0	0.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Phytohabitans; s__flavus
2024580	2.0	0.0	1.0	2.0	1.0	2.0	3.0	1.0	0.0	1.0	3.0	2.0	3.0	2.0	2.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Plantactinospora; s__sp. KBS50
1003110	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Verrucosispora; s__maris
2742132	0.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	1.0	0.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Verrucosispora; s__sp. NA02020
168697	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	2.0	2.0	1.0	1.0	4.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Micromonosporales; f__Micromonosporaceae; g__Salinispora; s__arenicola
2070	1.0	1.0	1.0	2.0	3.0	3.0	1.0	0.0	2.0	0.0	8.0	3.0	2.0	4.0	9.0	4.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__; s__
1813	0.0	6.0	1.0	2.0	8.0	10.0	3.0	0.0	1.0	0.0	2.0	1.0	2.0	4.0	2.0	4.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__
1896961	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0	1.0	1.0	2.0	2.0	4.0	0.0	3.0	3.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__sp. AA4
1911175	0.0	5.0	1.0	2.0	0.0	1.0	0.0	2.0	2.0	0.0	4.0	0.0	3.0	0.0	2.0	4.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__sp. BJA-103
2742131	1.0	1.0	1.0	1.0	1.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	1.0	1.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__sp. Hca4
2653857	0.0	2.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	2.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__sp. YIM 10
33910	1.0	0.0	0.0	0.0	3.0	1.0	0.0	0.0	3.0	1.0	3.0	0.0	2.0	1.0	5.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__mediterranei
1814	1.0	0.0	2.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	3.0	4.0	6.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__methanolica
129921	0.0	3.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	2.0	2.0	3.0	7.0	2.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__keratiniphila
208439	1.0	0.0	2.0	0.0	0.0	1.0	4.0	3.0	1.0	0.0	2.0	0.0	1.0	1.0	1.0	0.0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Pseudonocardiales; f__Pseudonocardiaceae; g__Amycolatopsis; s__japonica
